"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","age","gender","population","target","value"
"2024-03-01","ModelA",2035,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.534285990975177
"2024-03-01","ModelA",2036,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.473501092248622
"2024-03-01","ModelA",2037,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.402285658389248
"2024-03-01","ModelA",2038,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.341787869115754
"2024-03-01","ModelA",2039,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.299258210549734
"2024-03-01","ModelA",2040,"statusquo",48,"ABC","15-49","Total","General population","hiv_incidence",0.252837352185261
"2024-03-01","ModelA",2023,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",1.27529274148756
"2024-03-01","ModelA",2024,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",1.17061127887556
"2024-03-01","ModelA",2025,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",1.19762339375425
"2024-03-01","ModelA",2026,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",1.0675547526409
"2024-03-01","ModelA",2027,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.977141096536711
"2024-03-01","ModelA",2028,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.957653322521214
"2024-03-01","ModelA",2029,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.946222905243654
"2024-03-01","ModelA",2030,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.868465948068989
"2024-03-01","ModelA",2031,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.771614479580141
"2024-03-01","ModelA",2032,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.690099987703578
"2024-03-01","ModelA",2033,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.71528457263094
"2024-03-01","ModelA",2034,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.665718711776983
"2024-03-01","ModelA",2035,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.527396039502773
"2024-03-01","ModelA",2036,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.491227911042092
"2024-03-01","ModelA",2037,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.42665965331342
"2024-03-01","ModelA",2038,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.356218053543048
"2024-03-01","ModelA",2039,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.321397369334739
"2024-03-01","ModelA",2040,"statusquo",49,"ABC","15-49","Total","General population","hiv_incidence",0.225848511584447
"2024-03-01","ModelA",2023,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.2259655981261
"2024-03-01","ModelA",2024,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.20468395553293
"2024-03-01","ModelA",2025,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.1694340306554
"2024-03-01","ModelA",2026,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.1045726269434
"2024-03-01","ModelA",2027,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.03815009622103
"2024-03-01","ModelA",2028,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",1.02419343263925
"2024-03-01","ModelA",2029,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.925879151006598
"2024-03-01","ModelA",2030,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.877239984099091
"2024-03-01","ModelA",2031,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.763733035250312
"2024-03-01","ModelA",2032,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.772790305860931
"2024-03-01","ModelA",2033,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.643963395332779
"2024-03-01","ModelA",2034,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.571746383317936
"2024-03-01","ModelA",2035,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.571167488939616
"2024-03-01","ModelA",2036,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.43936313916966
"2024-03-01","ModelA",2037,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.429446705950091
"2024-03-01","ModelA",2038,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.40975908406991
"2024-03-01","ModelA",2039,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.328452038509454
"2024-03-01","ModelA",2040,"statusquo",50,"ABC","15-49","Total","General population","hiv_incidence",0.250435049305247
"2024-03-01","ModelA",2023,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",1.27950558863258
"2024-03-01","ModelA",2024,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",1.15589210916837
"2024-03-01","ModelA",2025,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",1.04275190734466
"2024-03-01","ModelA",2026,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",1.08490594145575
"2024-03-01","ModelA",2027,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",1.06495786666238
"2024-03-01","ModelA",2028,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.955887185988583
"2024-03-01","ModelA",2029,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.86735756454413
"2024-03-01","ModelA",2030,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.828324514586713
"2024-03-01","ModelA",2031,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.780872361457851
"2024-03-01","ModelA",2032,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.789496045516512
"2024-03-01","ModelA",2033,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.658995873757911
"2024-03-01","ModelA",2034,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.595698944495593
"2024-03-01","ModelA",2035,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.511549780569295
"2024-03-01","ModelA",2036,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.50052315954688
"2024-03-01","ModelA",2037,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.42460129688484
"2024-03-01","ModelA",2038,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.354372136568858
"2024-03-01","ModelA",2039,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.318393340463184
"2024-03-01","ModelA",2040,"statusquo",51,"ABC","15-49","Total","General population","hiv_incidence",0.252644193103757
"2024-03-01","ModelA",2023,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",1.25098770820815
"2024-03-01","ModelA",2024,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",1.21496221009173
"2024-03-01","ModelA",2025,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",1.14301982132695
"2024-03-01","ModelA",2026,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",1.10574025545457
"2024-03-01","ModelA",2027,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",1.06568573660916
"2024-03-01","ModelA",2028,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.959059194867248
"2024-03-01","ModelA",2029,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.873928207285601
"2024-03-01","ModelA",2030,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.822191247995531
"2024-03-01","ModelA",2031,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.715005929337485
"2024-03-01","ModelA",2032,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.750030525349953
"2024-03-01","ModelA",2033,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.693781975085835
"2024-03-01","ModelA",2034,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.648981133819909
"2024-03-01","ModelA",2035,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.526334507226955
"2024-03-01","ModelA",2036,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.512229167776001
"2024-03-01","ModelA",2037,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.399415378474416
"2024-03-01","ModelA",2038,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.383792777127031
"2024-03-01","ModelA",2039,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.342489941217253
"2024-03-01","ModelA",2040,"statusquo",52,"ABC","15-49","Total","General population","hiv_incidence",0.252468712297037
"2024-03-01","ModelA",2023,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",1.33451982783982
"2024-03-01","ModelA",2024,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",1.20200138860314
"2024-03-01","ModelA",2025,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",1.08422843757282
"2024-03-01","ModelA",2026,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",1.03682318760055
"2024-03-01","ModelA",2027,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.971365324070244
"2024-03-01","ModelA",2028,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",1.0159352961072
"2024-03-01","ModelA",2029,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.856358606980209
"2024-03-01","ModelA",2030,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.82308781345925
"2024-03-01","ModelA",2031,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.794115696407747
"2024-03-01","ModelA",2032,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.765516699560357
"2024-03-01","ModelA",2033,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.660214682780738
"2024-03-01","ModelA",2034,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.615051001617246
"2024-03-01","ModelA",2035,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.517947422105159
"2024-03-01","ModelA",2036,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.500083900281176
"2024-03-01","ModelA",2037,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.462181563425481
"2024-03-01","ModelA",2038,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.394714516548648
"2024-03-01","ModelA",2039,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.278925316640925
"2024-03-01","ModelA",2040,"statusquo",53,"ABC","15-49","Total","General population","hiv_incidence",0.257430446909135
"2024-03-01","ModelA",2023,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.20491207327767
"2024-03-01","ModelA",2024,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.09700700593173
"2024-03-01","ModelA",2025,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.15347216478761
"2024-03-01","ModelA",2026,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.06381156701888
"2024-03-01","ModelA",2027,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.01783065299733
"2024-03-01","ModelA",2028,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",1.00262558552417
"2024-03-01","ModelA",2029,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.944185248588121
"2024-03-01","ModelA",2030,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.804286530441399
"2024-03-01","ModelA",2031,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.807745588008967
"2024-03-01","ModelA",2032,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.651447024758454
"2024-03-01","ModelA",2033,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.646156962790347
"2024-03-01","ModelA",2034,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.592578072472347
"2024-03-01","ModelA",2035,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.534490545512452
"2024-03-01","ModelA",2036,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.493988287116731
"2024-03-01","ModelA",2037,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.388324898483913
"2024-03-01","ModelA",2038,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.338067075741153
"2024-03-01","ModelA",2039,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.324048053043161
"2024-03-01","ModelA",2040,"statusquo",54,"ABC","15-49","Total","General population","hiv_incidence",0.242888082022749
"2024-03-01","ModelA",2023,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.18331058596955
"2024-03-01","ModelA",2024,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.17488635335485
"2024-03-01","ModelA",2025,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.16133229936056
"2024-03-01","ModelA",2026,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.08519517381817
"2024-03-01","ModelA",2027,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.02717747073047
"2024-03-01","ModelA",2028,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",1.01134403055565
"2024-03-01","ModelA",2029,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.859374059695387
"2024-03-01","ModelA",2030,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.754596412539638
"2024-03-01","ModelA",2031,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.725259450824564
"2024-03-01","ModelA",2032,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.728707320080005
"2024-03-01","ModelA",2033,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.650455238656267
"2024-03-01","ModelA",2034,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.55081892306512
"2024-03-01","ModelA",2035,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.507533625101756
"2024-03-01","ModelA",2036,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.493067204569422
"2024-03-01","ModelA",2037,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.427247443976031
"2024-03-01","ModelA",2038,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.331454078341868
"2024-03-01","ModelA",2039,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.295247477499079
"2024-03-01","ModelA",2040,"statusquo",55,"ABC","15-49","Total","General population","hiv_incidence",0.245944968528692
"2024-03-01","ModelA",2023,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.19128878234557
"2024-03-01","ModelA",2024,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.23914784011137
"2024-03-01","ModelA",2025,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.11368717713152
"2024-03-01","ModelA",2026,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.00938580179352
"2024-03-01","ModelA",2027,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.04401665819096
"2024-03-01","ModelA",2028,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",1.00609051987776
"2024-03-01","ModelA",2029,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.807769130746099
"2024-03-01","ModelA",2030,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.819476848637786
"2024-03-01","ModelA",2031,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.724050264597408
"2024-03-01","ModelA",2032,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.748355772373892
"2024-03-01","ModelA",2033,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.660054171678393
"2024-03-01","ModelA",2034,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.587886101845147
"2024-03-01","ModelA",2035,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.519563476812767
"2024-03-01","ModelA",2036,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.476268542750774
"2024-03-01","ModelA",2037,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.422452525233198
"2024-03-01","ModelA",2038,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.354106278453133
"2024-03-01","ModelA",2039,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.295292929201093
"2024-03-01","ModelA",2040,"statusquo",56,"ABC","15-49","Total","General population","hiv_incidence",0.232521980884431
"2024-03-01","ModelA",2023,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",1.2746636062765
"2024-03-01","ModelA",2024,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",1.15370343668293
"2024-03-01","ModelA",2025,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",1.16058335916422
"2024-03-01","ModelA",2026,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",1.10773477228324
"2024-03-01","ModelA",2027,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.957919333008939
"2024-03-01","ModelA",2028,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.943001853345501
"2024-03-01","ModelA",2029,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.792214283981738
"2024-03-01","ModelA",2030,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.806945077123589
"2024-03-01","ModelA",2031,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.810346240299989
"2024-03-01","ModelA",2032,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.695126095707099
"2024-03-01","ModelA",2033,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.611116827881114
"2024-03-01","ModelA",2034,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.609047160668939
"2024-03-01","ModelA",2035,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.541737657916707
"2024-03-01","ModelA",2036,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.47449617100355
"2024-03-01","ModelA",2037,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.389271720422478
"2024-03-01","ModelA",2038,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.363159337460482
"2024-03-01","ModelA",2039,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.307898208532752
"2024-03-01","ModelA",2040,"statusquo",57,"ABC","15-49","Total","General population","hiv_incidence",0.247363026465252
"2024-03-01","ModelA",2023,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",1.18521567753927
"2024-03-01","ModelA",2024,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",1.29575926199109
"2024-03-01","ModelA",2025,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",1.22883717396744
"2024-03-01","ModelA",2026,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",1.05863460635825
"2024-03-01","ModelA",2027,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.976824844688968
"2024-03-01","ModelA",2028,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.908359890227216
"2024-03-01","ModelA",2029,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.913097945748535
"2024-03-01","ModelA",2030,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.792546077724006
"2024-03-01","ModelA",2031,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.737551965831162
"2024-03-01","ModelA",2032,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.700541681580835
"2024-03-01","ModelA",2033,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.711588456812602
"2024-03-01","ModelA",2034,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.563643994493948
"2024-03-01","ModelA",2035,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.573529698699214
"2024-03-01","ModelA",2036,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.483897066004632
"2024-03-01","ModelA",2037,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.38589812675607
"2024-03-01","ModelA",2038,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.387042079610259
"2024-03-01","ModelA",2039,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.3101971028956
"2024-03-01","ModelA",2040,"statusquo",58,"ABC","15-49","Total","General population","hiv_incidence",0.245792966408548
"2024-03-01","ModelA",2023,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",1.26158479356874
"2024-03-01","ModelA",2024,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",1.25504046264266
"2024-03-01","ModelA",2025,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",1.16434470215269
"2024-03-01","ModelA",2026,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",1.00527821420713
"2024-03-01","ModelA",2027,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.932219277679777
"2024-03-01","ModelA",2028,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.937011593611475
"2024-03-01","ModelA",2029,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.924016512560516
"2024-03-01","ModelA",2030,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.848830181720484
"2024-03-01","ModelA",2031,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.777241675085652
"2024-03-01","ModelA",2032,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.710457352200097
"2024-03-01","ModelA",2033,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.736471514019798
"2024-03-01","ModelA",2034,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.593380379480117
"2024-03-01","ModelA",2035,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.558943897634513
"2024-03-01","ModelA",2036,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.469258885518865
"2024-03-01","ModelA",2037,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.442541097970989
"2024-03-01","ModelA",2038,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.386250614710055
"2024-03-01","ModelA",2039,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.312188631186819
"2024-03-01","ModelA",2040,"statusquo",59,"ABC","15-49","Total","General population","hiv_incidence",0.24915121825335
"2024-03-01","ModelA",2023,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",1.18974533982071
"2024-03-01","ModelA",2024,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",1.08484240234306
"2024-03-01","ModelA",2025,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",1.00984918513972
"2024-03-01","ModelA",2026,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",1.10492181597496
"2024-03-01","ModelA",2027,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.994093544945625
"2024-03-01","ModelA",2028,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.961895446113671
"2024-03-01","ModelA",2029,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.886158485933691
"2024-03-01","ModelA",2030,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.897225611545642
"2024-03-01","ModelA",2031,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.707605491671849
"2024-03-01","ModelA",2032,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.703235886459875
"2024-03-01","ModelA",2033,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.70029041923842
"2024-03-01","ModelA",2034,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.616618110203
"2024-03-01","ModelA",2035,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.581121937409268
"2024-03-01","ModelA",2036,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.502802769181784
"2024-03-01","ModelA",2037,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.422455301214774
"2024-03-01","ModelA",2038,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.367927082214041
"2024-03-01","ModelA",2039,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.320108279048236
"2024-03-01","ModelA",2040,"statusquo",60,"ABC","15-49","Total","General population","hiv_incidence",0.23969225283778
"2024-03-01","ModelA",2023,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.34628248445469
"2024-03-01","ModelA",2024,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.20101497735237
"2024-03-01","ModelA",2025,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.17799855808866
"2024-03-01","ModelA",2026,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.08287156671887
"2024-03-01","ModelA",2027,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.01503974399729
"2024-03-01","ModelA",2028,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",1.03121136052263
"2024-03-01","ModelA",2029,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.874585868777989
"2024-03-01","ModelA",2030,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.829527303643186
"2024-03-01","ModelA",2031,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.82099230850771
"2024-03-01","ModelA",2032,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.734242183168406
"2024-03-01","ModelA",2033,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.606629602288421
"2024-03-01","ModelA",2034,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.635441952402242
"2024-03-01","ModelA",2035,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.530155192483684
"2024-03-01","ModelA",2036,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.487001535830261
"2024-03-01","ModelA",2037,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.406974874111927
"2024-03-01","ModelA",2038,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.359220429351313
"2024-03-01","ModelA",2039,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.300805289032547
"2024-03-01","ModelA",2040,"statusquo",61,"ABC","15-49","Total","General population","hiv_incidence",0.234393180072737
"2024-03-01","ModelA",2023,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",1.26381881861071
"2024-03-01","ModelA",2024,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",1.08026214572728
"2024-03-01","ModelA",2025,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",1.16175951972858
"2024-03-01","ModelA",2026,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",1.08913437674574
"2024-03-01","ModelA",2027,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.976080436010167
"2024-03-01","ModelA",2028,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.916817122658665
"2024-03-01","ModelA",2029,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.87256090853379
"2024-03-01","ModelA",2030,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.88509103334364
"2024-03-01","ModelA",2031,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.877408168826923
"2024-03-01","ModelA",2032,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.706920741077633
"2024-03-01","ModelA",2033,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.660784109546148
"2024-03-01","ModelA",2034,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.586430725618241
"2024-03-01","ModelA",2035,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.547694253250873
